Org Type,Beds,USNEWS Directory,City,State,Par Org,Organization,Pri. Domain,Full Org URL,YouTube Account,YouTube Date,YouTube URL ,TW 1st update,Twitter Account,Twitter URL,FaceBook URL,Blog,FourSquare,LinkedIn,Pinterest,Google+,Delicious,Flickr,Quantcast,Compete
H-GenMed&Surg,177,http://health.usnews.com/best-hospitals/seton-health-system-6210020,Troy,NY,Ascension Health,Seton Health,setonhealth.org,http://www.setonhealth.org/contact_us/index.cfm,none,,none,,none,none,http://www.facebook.com/pages/Seton-Health-Foundation/88286177830,none,http://foursquare.com/venue/15169706,http://www.linkedin.com/companies/589385,,,,,,
H-Childrens,92,http://health.usnews.com/best-hospitals/blythedale-childrens-hospital-6215140 ,Valhalla,NY,none,Blythedale Children's Hospital,blythedale.org,http://www.blythedale.org/,none,,none,04/04/2009,Blythedale,http://twitter.com/Blythedale,http://www.facebook.com/Blythedale,none,http://foursquare.com/venue/4997976,http://www.linkedin.com/companies/98245,,,,,,
H-GenMed&Surg,na,none,Valhalla,NY,Westchester Medical Center,Maria Fareri Children's Hospital,worldclassmedicine.com,http://www.worldclassmedicine.com/home_mfch.cfm?id=65,none,,none,05/05/2009,MFCHatWMC,http://twitter.com/MFCHatWMC,http://www.facebook.com/MFCHatWMC,none,http://foursquare.com/venue/5856453,none,,,,,,
H-GenMed&Surg,816,http://health.usnews.com/best-hospitals/westchester-medical-center-6215150,Valhalla,NY,Westchester Medical Center,Westchester Medical Center,worldclassmedicine.com,http://www.worldclassmedicine.com/,westchestermedctr,03/30/09,http://www.youtube.com/westchestermedctr,21/04/2009,westchestermed,http://twitter.com/westchestermed,http://www.facebook.com/WestchesterMedicalCenter,none,http://foursquare.com/venue/156963,http://www.linkedin.com/companies/21721,,,,,,
H-GenMed&Surg,292,http://health.usnews.com/best-hospitals/white-plains-hospital-center-6215330,White Plains,NY,New York-Presbyterian Healthcare System,White Plains Hospital Center,wphospital.org,http://www.wphospital.org/,TheWPHospital,02/05/10,http://www.youtube.com/user/TheWPHospital,20/03/2009,WPHCWellness,http://twitter.com/WPHCWellness,http://www.facebook.com/WPHospital,none,http://foursquare.com/venue/633175,http://www.linkedin.com/companies/white-plains-hospital-center,,,,,,
H-GenMed&Surg,456,http://health.usnews.com/best-hospitals/st.-john%27s-riverside-hospital-6210039,Yonkers,NY,none,St. John's Riverside Hospital,riversidehealth.org,http://www.riversidehealth.org/,none,,none,,none,none,http://www.facebook.com/pages/St-Johns-Riverside-Hospital/138065739154,none,https://foursquare.com/venue/2701388,http://www.linkedin.com/company/439746,,,,,,
,,,,NY,,New York-Presbyterian Hospital,nyp.org,http://www.nyp.org,,,,06/03/2009,NursingatNYP,,,,,,,,,,,
,,,,NY,,St. Joseph's Hospital Health Center ,sjhsyr.org,http://www.sjhsyr.org/sjhhc/stj_about_5.asp,,,,21/10/2009,SJMaternalChild,,,,,,,,,,,
H-Childrens,253,http://health.usnews.com/best-hospitals/akron-children's-hospital-6410055 ,Akron,OH,None,Akron Children's Hospital,akronchildrens.org,http://www.akronchildrens.org,AkronChildrens,11/27/07,http://www.youtube.com/user/AkronChildrens,08/05/2009,AkronChildrens,http://twitter.com/AkronChildrens,http://www.facebook.com/akronchildrens,https://www.akronchildrens.org/cms/site/e6513fabd034a461/index.html,http://foursquare.com/venue/1940492,http://www.linkedin.com/companies/akron-children%27s-hospital,http://pinterest.com/akronchildrens/,,,,,
H-GenMed&Surg,473,http://health.usnews.com/best-hospitals/akron-general-medical-center-6410010 ,Akron,OH,Akron General Health System,Akron General Medical Center,akrongeneral.org,http://www.akrongeneral.org,none,,none,,none,none,http://www.facebook.com/group.php?gid=6618813691,none,http://foursquare.com/venue/1758510,http://www.linkedin.com/companies/akron-general-medical-center,,,,,,
H-GenMed&Surg,481,http://health.usnews.com/best-hospitals/summa-health-system-6410012  ,Akron,OH,Summa Health System,Summa Health System,summahealth.org,http://www.summahealth.org,summahealthsystem,11/12/09,http://www.youtube.com/summahealthsystem,22/09/2009,SummaHealth,http://twitter.com/SummaHealth,http://www.facebook.com/summahealth,http://www.summaflourish.org/,none,http://www.linkedin.com/companies/summa-health-system,,,,,,
H-GenMed&Surg,111,http://health.usnews.com/best-hospitals/mercy-hospital-clermont-6410155,Batavia,OH,Mercy Health,Mercy Hospital Clermont,,,,,,,,,,,,,,,,,,
H-GenMed&Surg,607,http://health.usnews.com/best-hospitals/area/oh/aultman-hospital-6410280,Canton,OH,,Aultman Hospital,aultman.org,http://www.aultman.org/,aultmancc,11/21/08,http://www.youtube.com/aultmancc,,aultmanhospital,https://twitter.com/aultmanhospital,http://www.facebook.com/aultmanhospital,none,https://foursquare.com/v/aultman-hospital/4b201602f964a520062d24e3?ref=atw,none,none,none,,,,
H-GenMed&Surg,297,http://health.usnews.com/best-hospitals/veterans-affairs-medical-center-6410370,Chillicothe,OH,Department of Veterans Affairs,Chillicothe VA Medical Center,chillicothe.va.gov,http://www.chillicothe.va.gov/,none,,none,,none,none,http://www.facebook.com/ChillicotheVAMC,none,none,none,,,,,,
H-GenMed&Surg,NA,none,Cincinnati,OH,none,Catholic Health Partners,health-partners.org,http://www.health-partners.org/,CHPUpdate,03/07/11,http://www.youtube.com/user/CHPUpdate,,CHPUpdate,https://twitter.com/#!/CHPUpdate,http://www.facebook.com/CatholicHealthPartners,none,https://foursquare.com/v/catholic-health-partners/4d2b1c2f55a8b60cf9f5e4c0,http://www.linkedin.com/company/catholic-health-partners,,,,,,
H-GenMed&Surg,269,http://health.usnews.com/best-hospitals/veterans-affairs-medical-center-6410625,Cincinnati,OH,Department of Veterans Affairs,Cincinnati VA Medical Center,cincinnati.va.gov,http://www.cincinnati.va.gov/,none,,none,,none,none,http://www.facebook.com/CincinnatiVAMC,none,https://foursquare.com/venue/20089362,none,,,,,,
H-GenMed&Surg,217,http://health.usnews.com/best-hospitals/drake-center-6410465,Cincinnati,OH,Health Alliance of Greater Cincinnati,Drake Center,drakecenter.com,http://www.drakecenter.com/,DrakeCtr,09/28/09,http://www.youtube.com/user/DrakeCtr,04/02/2010,Drake_Center,http://twitter.com/#!/Drake_Center,http://www.facebook.com/pages/Drake-Center/123455144307,none,https://foursquare.com/venue/759682,http://www.linkedin.com/company/90595,,,,,,
Health System,na,none,Cincinnati,OH,Catholic Health Partners,Mercy Health,e-mercy.com,http://www.e-mercy.com/,mercyswohio,06/22/11,http://www.youtube.com/mercyswohio,,mercy_health,https://twitter.com/mercy_health,http://www.facebook.com/mercyswohio,none,none,nione,,,,,,
H-GenMed&Surg,188,http://health.usnews.com/best-hospitals/mercy-hospital-anderson-6410580/details,Cincinnati,OH,Mercy Health,Mercy Hospital Anderson,,,,,,,,,,,,,,,,,,
H-GenMed&Surg,180,http://health.usnews.com/best-hospitals/mercy-hospital-mount-airy-6410582,Cincinnati,OH,Mercy Health,Mercy Hospital Mount Airy,,,,,,,,,,,,,,,,,,
H-GenMed&Surg,162,http://health.usnews.com/best-hospitals/mercy-hospital-western-hills-6410587,Cincinnati,OH,Mercy Health,Mercy Hospital Western Hills,,,,,,,,,,,,,,,,,,
H-GenMed&Surg,375,http://health.usnews.com/best-hospitals/bethesda-north-hospital-6410382,Cincinnati,OH,,TriHealth,trihealth.com,http://www.trihealth.com,trihealth,03/09/07,http://www.youtube.com/trihealth,,trihealth,http://twitter.com/#!/trihealth,http://www.facebook.com/TriHealth,none,https://foursquare.com/venue/576743,http://www.linkedin.com/companies/trihealth,,,,,,
H-GenMed&Surg,NA,none,Cincinnati,OH,none,University of Cincinnati Academic Health Center,health.uc.edu,http://health.uc.edu/,uchealthnews,04/13/09,http://www.youtube.com/uchealthnews,20/03/2009,UCHealthNews,http://twitter.com/UCHealthNews,http://www.facebook.com/UCHealthNews,none,none,none,,,,,,
H-GenMed&Surg,511,http://health.usnews.com/best-hospitals/christ-hospital-6410430,Cincinnati ,OH,none,Christ Hospital,thechristhospital.com,http://www.thechristhospital.com/,none,,none,20/04/2009,ChristHospital,http://twitter.com/ChristHospital,http://www.facebook.com/TheChristHospital,none,http://foursquare.com/venue/1080148,http://www.linkedin.com/companies/the-christ-hospital,,,,,,
H-Childrens,452,http://health.usnews.com/best-hospitals/cincinnati-childrens-hospital-6410391 ,Cincinnati ,OH,none,Cincinnati Children's Hospital Medical Center,cincinnatichildrens.org,http://www.cincinnatichildrens.org,CincinnatiChildrens,12/18/08,http://www.youtube.com/user/CincinnatiChildrens,18/05/2009,cincychildrens,http://twitter.com/cincychildrens,http://www.facebook.com/cincinnatichildrensfans,http://cincinnatichildrensblog.org/,http://foursquare.com/venue/531213,http://www.linkedin.com/companies/cincinnati-childrens-hospital-medical-center,,,,,,
H-GenMed&Surg,438,http://health.usnews.com/best-hospitals/university-hospital-6410435,Cincinnati ,OH,Health Alliance of Cincinnati,University Hospital,universityhospitalcincinnati.com,http://www.universityhospitalcincinnati.com,none,,none,23/03/2009,UnivHospitalCin,http://twitter.com/UnivHospitalCin,none,none,http://foursquare.com/venue/2069225,none,,,,,,
Health System,94,none,Circleville,OH,none,Berger Health System,bergerhealth.com,http://www.bergerhealth.com/,none,,none,22/07/2009,BergerHealth,http://twitter.com/BergerHealth,none,none,http://foursquare.com/venue/2691203,http://www.linkedin.com/companies/berger-health-system,,,,,,
H-GenMed&Surg,na,none,Cleveland,OH,Case Western Reserve University,Case Western Reserve University,www.CWRUmedicine.org,www.CWRUmedicine.org,CWRUmedicine,01/26/10,http://www.youtube.com/user/CWRUmedicine,20/01/2010,CWRUdeptMED,http://twitter.com/CWRUdeptMED,http://www.facebook.com/pages/Cleveland-OH/CWRUmedicine/312116532803,http://cwrumedicine.posterous.com/,http://foursquare.com/venue/1774711,http://www.linkedin.com/companies/case-western-reserve-university,,,,,,
H-Childrens,na,none,Cleveland,OH,Cleveland Clinic Health System,Children's Hospital Cleveland Clinic,my.clevelandclinic.org/childrens_hospital,http://my.clevelandclinic.org/childrens_hospital,none,,none,,none,none,http://www.facebook.com/group.php?gid=87288153780,none,http://foursquare.com/venue/5378134,none,,,,,,
Health System,1080,http://health.usnews.com/best-hospitals/cleveland-clinic-foundation-6410670,Cleveland,OH,Cleveland Clinic Health System,Cleveland Clinic,clevelandclinic.org,http://www.clevelandclinic.org,ClevelandClinic,02/04/07,http://www.youtube.com/user/ClevelandClinic,13/03/2009,ClevelandClinic,http://twitter.com/ClevelandClinic,http://www.facebook.com/ClevelandClinic,none,none,http://www.linkedin.com/companies/cleveland-clinic,,,,,,
CME,na,none,Cleveland,OH,Cleveland Clinic Health System,Cleveland Clinic CME,clevelandclinicmeded.com,http://www.clevelandclinicmeded.com/,ClevelandClinicCME,02/07/09,http://www.youtube.com/user/ClevelandClinicCME,17/11/2008,cleveclinic_cme,http://twitter.com/cleveclinic_cme,none,none,none,none,,,,,,
H-GenMed&Surg,746,http://health.usnews.com/best-hospitals/veterans-affairs-medical-center-6410205,Cleveland,OH,Department of Veterans Affairs,Cleveland VA Medical Center,cleveland.va.gov,http://www.cleveland.va.gov/,none,,none,07/06/2010,ClevelandVAMC,http://twitter.com/#!/ClevelandVAMC,http://www.facebook.com/ClevelandVAMC,none,none,none,,,,,,
H-GenMed&Surg,410,http://health.usnews.com/best-hospitals/fairview-hospital-6410710,Cleveland,OH,Cleveland Clinic Health System,Fairview Hospital,fairviewhospital.org,http://www.fairviewhospital.org,none,,none,,none,none,none,none,http://foursquare.com/venue/317017,none,,,,,,
H-GenMed&Surg,361,http://health.usnews.com/best-hospitals/hillcrest-hospital-6410945,Cleveland,OH,Cleveland Clinic Health System,Hillcrest Hospital,hillcresthospital.org,http://www.hillcresthospital.org,none,,none,,none,none,http://www.facebook.com/HillcrestHospital,none,http://foursquare.com/venue/1236967,none,,,,,,
H-GenMed&Surg,191,http://health.usnews.com/best-hospitals/lutheran-hospital-6410780,Cleveland,OH,Cleveland Clinic Foundation,Lutheran Hospital,lutheranhospital.org,http://www.lutheranhospital.org/,none,,none,,none,none,none,none,http://foursquare.com/venue/8421936,http://www.linkedin.com/companies/lutheran-hospital_2,,,,,,
H-GenMed&Surg,868,http://health.usnews.com/best-hospitals/metrohealth-medical-center-6410655,Cleveland,OH,none,MetroHealth Medical Center,metrohealth.org,http://www.metrohealth.org,metrohealthCLE,04/14/10,http://www.youtube.com/user/metrohealthCLE,,metrohealthCLE,http://twitter.com/metrohealthCLE,http://www.facebook.com/MetroHealthCle,none,http://foursquare.com/venue/5925952,http://www.linkedin.com/companies/metrohealth-medical-center,,,,,,
H-GenMed&Surg,na,none,Cleveland,OH,University Hospitals,Rainbow Babies and Children's Hospital,uhhospitals.org,http://www.uhhospitals.org/rainbowchildren,none,,none,,none,none,http://www.facebook.com/group.php?gid=141251360346,none,http://foursquare.com/venue/793362,none,,,,,,
Health System,NA,none,Cleveland,OH,Sisters of Charity Health System ,Sisters of Charity Health System ,sistersofcharityhealth.org,http://www.sistersofcharityhealth.org,none,,none,02/01/2009,SOCHealthSystem,http://twitter.com/SOCHealthSystem,none,none,none,none,,,,,,
H-GenMed&Surg,649,http://health.usnews.com/best-hospitals/university-hospitals-case-ctr-6410920,Cleveland,OH,University Hospitals,University Hospitals Case Medical Center,uhhospitals.org,http://www.uhhospitals.org,universityhospitals,04/14/08,http://www.youtube.com/universityhospitals,12/03/2009,uhhospitals,http://twitter.com/uhhospitals,http://www.facebook.com/UniversityHospitals,none,http://foursquare.com/venue/212003,http://www.linkedin.com/companies/university-hospitals,,,,,,
H-GenMed&Surg,193,http://health.usnews.com/best-hospitals/doctors-hospital-6410952,Columbus,OH,OhioHealth,Doctors Hospital,ohiohealth.com,http://www.ohiohealth.com/homedoctors.cfm?id=322,none,,none,09/09/2008,doctorshospital,http://twitter.com/doctorshospital,none,none,http://foursquare.com/venue/673321,none,,,,,,
H-GenMed&Surg,404,http://health.usnews.com/best-hospitals/grant-medical-center-6411010,Columbus,OH,OhioHealth,Grant Medical Center,ohiohealth.com,http://www.ohiohealth.com/homegrant.cfm?id=321,none,,none,22/12/2008,grantMedical,http://twitter.com/grantMedical,none,none,http://foursquare.com/venue/547572,http://www.linkedin.com/companies/grant-medical-center,,,,,,
H-Childrens,404,http://health.usnews.com/best-hospitals/nationwide-childrens-hospital-6410950 ,Columbus,OH,none,Nationwide Children's Hospital,nationwidechildrens.org,http://www.nationwidechildrens.org,NationwideChildrens,02/08/08,http://www.youtube.com/user/NationwideChildrens,02/02/2009,nationwidekids,http://twitter.com/nationwidekids,http://www.facebook.com/NationwideChildrensHospital,http://childrensonquality.com/,http://foursquare.com/venue/657299,http://www.linkedin.com/companies/nationwide-childrens-hospital,http://pinterest.com/nationwidekids/,https://plus.google.com/101237624946241834624/posts,,,,
Health System,NA,none,Columbus,OH,Ohio Health System,Ohio Health System,ohiohealth.com,http://www.ohiohealth.com/,ohiohealthcolumbus,01/22/09,http://www.youtube.com/ohiohealthcolumbus,04/09/2008,ohio_Health,http://twitter.com/ohio_Health,http://www.facebook.com/OhioHealth,none,none,http://www.linkedin.com/companies/ohiohealth,,,,,,
H-GenMed&Surg,732,http://health.usnews.com/best-hospitals/ohio-state-univ-medical-center-6411100,Columbus,OH,Ohio State Univ Hlth System,Ohio State University Hospital,medicalcenter.osu.edu,http://medicalcenter.osu.edu/Pages/index.aspx,osumedicalcenter,10/21/08,http://www.youtube.com/osumedicalcenter,07/05/2008,OSUMC,http://twitter.com/OSUMC,http://www.facebook.com/OSUMedicalCenter,http://phc.osumc.edu/,http://foursquare.com/venue/593777,none,,,,,,
H-GenMed&Surg,na,none,Columbus,OH,Ohio State Univ Hlth System,Ohio State University James Cancer Hospital,jamesline.com,http://www.jamesline.com,none,,none,22/04/2009,TheJamesOSU,http://twitter.com/TheJamesOSU,http://www.facebook.com/TheJamesOSU,none,http://foursquare.com/venue/366512,none,,,,,,
H-GenMed&Surg,826,http://health.usnews.com/best-hospitals/riverside-methodist-hospital-6411110,Columbus,OH,OhioHealth,Riverside Methodist Hospital-Ohio Health,ohiohealth.com,http://www.ohiohealth.com,RiversideMethodist,09/04/08,http://www.youtube.com/user/RiversideMethodist,05/12/2008,RiversideHosp,http://twitter.com/RiversideHosp,none,none,http://foursquare.com/venue/510061,http://www.linkedin.com/companies/riverside-methodist-hospital,,,,,,
H-GenMed&Surg,385,http://health.usnews.com/best-hospitals/veterans-affairs-medical-center-6411220,Dayton,OH,Department of Veterans Affairs,Dayton VA Medical Center,dayton.va.gov,http://www.dayton.va.gov/,none,,none,,none,none,http://www.facebook.com/DaytonVAMC,none,https://foursquare.com/venue/1197056,none,,,,,,
H-GenMed&Surg,353,http://health.usnews.com/best-hospitals/good-samaritan-hospital-6411180,Dayton,OH,Catholic Health Initiatives,Good Samaritan Hospital Dayton,goodsamdayton.org,http://www.goodsamdayton.org,GoodSamDayton,08/08/08,http://www.youtube.com/user/GoodSamDayton,24/04/2009,goodsamdayton,http://twitter.com/goodsamdayton,http://www.facebook.com/goodsamdayton,none,http://foursquare.com/venue/660963,http://www.linkedin.com/companies/good-samaritan-hospital,,,www.delicious.com/goodsamdayton,www.flickr.com/goodsamdayton,,
H-GenMed&Surg,712,http://health.usnews.com/best-hospitals/miami-valley-hospital-6411190  ,Dayton,OH,none,Miami Valley Hospital,miamivalleyhospital.org,http://www.miamivalleyhospital.org,miamivalleyhospital,01/28/09,http://www.youtube.com/miamivalleyhospital,02/04/2010,none,none,http://www.facebook.com/miamivalleyhospital,none,http://foursquare.com/venue/818996,http://www.linkedin.com/companies/miami-valley-hospital,,,,,,
H-Childrens,123,http://health.usnews.com/best-hospitals/children's-medical-center-6411160,Dayton,OH,none,The Children’s Medical Center of Dayton,childrensdayton.org,http://www.childrensdayton.org,DaytonChildrens,05/15/08,http://www.youtube.com/user/DaytonChildrens,18/07/2008,DaytonChildrens,http://twitter.com/DaytonChildrens,http://www.facebook.com/daytonchildrens,http://www.daytonchildrens.blogspot.com/,http://foursquare.com/venue/585832,none,http://pinterest.com/daytonchildrens/,,,,,
H-GenMed&Surg,61,http://health.usnews.com/best-hospitals/grady-memorial-hospital-6411245/,Delaware,OH,OhioHealth,Grady Memorial Hospital,ohiohealth.com,http://www.ohiohealth.com/homegrady.cfm?id=3398&fr=true,none,,none,22/12/2008,gradymemorial,http://twitter.com/gradymemorial,none,none,http://foursquare.com/venue/660660,none,,,,,,
H-GenMed&Surg,90,http://health.usnews.com/best-hospitals/dublin-methodist-hospital-6410081 ,Dublin,OH,OhioHealth,Dublin Methodist Hospital,ohiohealth.com,http://www.ohiohealth.com/homedublin.cfm?id=404,none,,none,09/09/2008,dublinmethodist,http://twitter.com/dublinmethodist,none,none,http://foursquare.com/venue/355714,none,,,,,,
H-GenMed&Surg,181,http://health.usnews.com/best-hospitals/blanchard-valley-hospital-6410017,Findlay,OH,none,Blanchard Valley Hospital,bvhealthsystem.org,http://www.bvhealthsystem.org/,none,,none,06/07/2010,bvhealthsystem,http://twitter.com/bvhealthsystem,http://www.facebook.com/BlanchardValleyHealthSystem,none,http://foursquare.com/venue/1024789,none,,,,,,
